timestamp,__uom,__icon,__color,mnemonic,value,_1,severity,title,sev_alarm,mne_alarm
2020-01-21T13:34:20.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.21,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:34:20.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:34:20.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:34:20.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.57,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:34:20.000+0000,m,check,#adadad,BP_LAGDEPTH,2924.6,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:34:20.000+0000,s,check,#adadad,BP_LAGTIME,6912.0,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:34:20.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,659716.3,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:34:20.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:34:25.000+0000,%,check,#adadad,BP_GAS_AVG,1.5,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:34:25.000+0000,ppm,check,#adadad,BP_GAS_C1,10569.59,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:34:25.000+0000,ppm,check,#adadad,BP_GAS_C2,75.67,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:34:25.000+0000,ppm,check,#adadad,BP_GAS_C3,7.87,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:34:25.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.78,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:34:25.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:34:25.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:34:25.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.57,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:34:25.000+0000,m,check,#adadad,BP_LAGDEPTH,2924.67,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:34:25.000+0000,s,check,#adadad,BP_LAGTIME,6897.0,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:34:25.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,659739.93,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:34:25.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:34:30.000+0000,%,check,#adadad,BP_GAS_AVG,1.52,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:34:30.000+0000,ppm,check,#adadad,BP_GAS_C1,10569.59,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:34:30.000+0000,ppm,check,#adadad,BP_GAS_C2,75.67,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:34:30.000+0000,ppm,check,#adadad,BP_GAS_C3,7.87,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:34:30.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.78,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:34:30.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:34:30.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:34:30.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.57,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:34:30.000+0000,m,check,#adadad,BP_LAGDEPTH,2924.7,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:34:30.000+0000,s,check,#adadad,BP_LAGTIME,6897.6,1.0,,LagTime,,BP_LAGTIME
2020-01-21T13:34:30.000+0000,unitless,check,#adadad,BP_PMP_STK_COUNT,659755.69,1.0,,Total Strokes Since Reset - Mud Pumps,,BP_PMP_STK_COUNT
2020-01-21T13:34:30.000+0000,,check,#adadad,BP_PMP_STK_LAG,,1.0,,,,BP_PMP_STK_LAG
2020-01-21T13:34:35.000+0000,%,check,#adadad,BP_GAS_AVG,1.53,1.0,,Total Gas,,BP_GAS_AVG
2020-01-21T13:34:35.000+0000,ppm,check,#adadad,BP_GAS_C1,10569.59,1.0,,Methane ,,BP_GAS_C1
2020-01-21T13:34:35.000+0000,ppm,check,#adadad,BP_GAS_C2,75.67,1.0,,Ethane ,,BP_GAS_C2
2020-01-21T13:34:35.000+0000,ppm,check,#adadad,BP_GAS_C3,7.87,1.0,,Propane ,,BP_GAS_C3
2020-01-21T13:34:35.000+0000,ppm,check,#adadad,BP_GAS_C4_ISO,3.78,1.0,,Iso-Butane ,,BP_GAS_C4_ISO
2020-01-21T13:34:35.000+0000,,check,#adadad,BP_H2S1_RIG,,1.0,,H2S ,,BP_H2S1_RIG
2020-01-21T13:34:35.000+0000,,check,#adadad,BP_LEL1_RIG,,1.0,,LEL ,,BP_LEL1_RIG
2020-01-21T13:34:35.000+0000,ppm,check,#adadad,BP_GAS_C5_ISO,23.57,1.0,,Iso-Pentane ,,BP_GAS_C5_ISO
2020-01-21T13:34:35.000+0000,m,check,#adadad,BP_LAGDEPTH,2924.73,1.0,,LagDepth,,BP_LAGDEPTH
2020-01-21T13:34:35.000+0000,s,check,#adadad,BP_LAGTIME,6883.8,1.0,,LagTime,,BP_LAGTIME
